id,review_text,source,product_category,rating,label,clean_text,label_encoded
152,Good product I used it daily and the result is satisfactory with the price.,daraz.com.np,Health and Beauty,5.0,product_feedback,good product used daily result satisfactory price,2
153,the product was good.. didn't leave any white cast.,daraz.com.np,Health and Beauty,5.0,product_feedback,product good didn leave white cast,2
154,He didn't to my location to deliver the product i have to walk 2 km away to take product and k hoo thyo boli most bad reviews i have giving to to daraz. I will never ever anything from daraz ??????????????????,daraz.com.np,Health and Beauty,5.0,delivery,didn location deliver product walk km away take product hoo boli bad reviews giving daraz will never ever anything daraz,1
155,product ramaro Nai hola hijo pugeko xa,daraz.com.np,Health and Beauty,5.0,product_feedback,product ramaro nai hola hijo pugeko,2
156,The best. Gives white cast but I have no issues with it. Very moisturizing as well.,daraz.com.np,Health and Beauty,5.0,product_feedback,best gives white cast no issues very moisturizing well,2
157,This is my 4th time using this sunscreen it is really good unsticky and blend easily in my skin. It last long than other sunscream??,daraz.com.np,Health and Beauty,4.0,product_feedback,4th time using sunscreen really good unsticky blend easily skin last long than sunscream,2
158,It seems like a copy because the secret island sunscreen and this is slightly different even if the packaging is same.,daraz.com.np,Health and Beauty,4.0,product_feedback,seems like copy secret island sunscreen slightly different even packaging same,2
159,Its all depended on the individual skin texture. Most of my friends use dr.jk sunscreen and they really like it.,daraz.com.np,Health and Beauty,4.0,product_feedback,depended individual skin texture friends use dr jk sunscreen really like,2
160,"It's a good spf 50 sunscreen with PA+++ which is enough for 30 minutes of sun exposure. For example, while commuting to work in the morning! Yadi mukh ma halka white cast pani mann pardaina bhane as body sunscreen use garna lai perfect chha. There's 200 ml of product which is enough for the price and quality. Also, 2027 samma ko date bhayeko piece dinu bhayeko ma thankyou, Secret Island!",daraz.com.np,Health and Beauty,4.0,product_feedback,good spf sunscreen pa enough minutes sun exposure example commuting work morning yadi mukh halka white cast mann pardaina bhane body sunscreen use garna perfect ml product enough price quality also samma date bhayeko piece dinu bhayeko thankyou secret island,2
161,Not that great for Terai summers but I find it perfect for winters. Works well!,daraz.com.np,Health and Beauty,4.0,product_feedback,not great terai summers find perfect winters works well,2
162,was not for my acne prone skin,daraz.com.np,Health and Beauty,4.0,product_feedback,not acne prone skin,2
163,Support reply nai aaudaina.,daraz.com.np,Electronics,1.0,customer_service,support reply nai aaudaina,0
164,Refund aayena customer service bad.,daraz.com.np,Fashion,2.0,customer_service,refund aayena customer service bad,0
165,Call uthaudaina order issue cha.,daraz.com.np,Home & Kitchen,1.0,customer_service,call uthaudaina order issue,0
166,Delivery delay support slow.,daraz.com.np,Mobile Accessories,3.0,customer_service,delivery delay support slow,0
167,Return pickup nai aaudaina.,daraz.com.np,Beauty & Personal Care,2.0,customer_service,return pickup nai aaudaina,0
168,Maile call gareko tara reply chaina.,daraz.com.np,Sports & Outdoors,1.0,customer_service,maile call reply chaina,0
169,Refund process ma dherai time lagyo.,daraz.com.np,Books & Stationery,4.0,customer_service,refund process dherai time lagyo,0
170,Customer care le ignore gardai cha.,daraz.com.np,Health & Wellness,2.0,customer_service,customer care ignore gardai,0
171,Order cancel garna mildaina.,daraz.com.np,Groceries,1.0,customer_service,order cancel garna mildaina,0
172,Support team helpful chaina.,daraz.com.np,Automotive,3.0,customer_service,support team helpful chaina,0
173,Maile damaged item return gareko tara support le approve nai gardaina ra paisa pani aayeko chaina yo service k ho?,daraz.com.np,Electronics,1.0,customer_service,maile damaged item return support approve nai gardaina paisa aayeko chaina service,0
174,Refund ko lagi form bhareko 10 din bhayo tara koi response aaudaina customer service number busy matra huncha.,daraz.com.np,Fashion,2.0,customer_service,refund form bhareko din koi response aaudaina customer service number busy matra,0
175,Delivery boy le item nai liyera gayo maile support lai complain gareko tara action nai chaina.,daraz.com.np,Home & Kitchen,1.0,customer_service,delivery boy item nai liyera gayo maile support complain action nai chaina,0
176,Maile tracking check garda error aauxa support lai call gare tara busy matra huncha.,daraz.com.np,Mobile Accessories,3.0,customer_service,maile tracking check garda error aauxa support call gare busy matra,0
177,Order ma wrong product aayo exchange ko lagi apply gareko tara customer service le ignore gardai cha.,daraz.com.np,Beauty & Personal Care,2.0,customer_service,order wrong product exchange apply customer service ignore gardai,0
178,Customer service agent le ramro help garyo tara process dherai slow cha.,daraz.com.np,Sports & Outdoors,4.0,customer_service,customer service agent ramro help process dherai slow,0
179,Maile return label download gareko tara courier le accept gardaina support help chahiyo.,daraz.com.np,Books & Stationery,2.0,customer_service,maile return label download courier accept gardaina support help chahiyo,0
180,Paisa refund garne bhanera wait gare tara aayeko chaina support sanga kura garna mildaina.,daraz.com.np,Health & Wellness,1.0,customer_service,paisa refund bhanera wait gare aayeko chaina support sanga kura garna mildaina,0
181,Delivery delay bhayo maile support chat ma kura gare tara uniharule immediate action linu bhanyo.,daraz.com.np,Groceries,3.0,customer_service,delivery delay maile support chat kura gare uniharule immediate action linu bhanyo,0
182,Maile phone order gareko tara battery issue aayo return ko lagi support lai message pathaeko tara reply aaudaina.,daraz.com.np,Automotive,2.0,customer_service,maile phone order battery issue return support message pathaeko reply aaudaina,0
183,Refund nai aayeko chaina support bad.,daraz.com.np,Electronics,1.0,customer_service,refund nai aayeko chaina support bad,0
184,Call ma wait dherai bhayo tara finally approve bhayo.,daraz.com.np,Fashion,3.0,customer_service,call wait dherai finally approve,0
185,Product damaged aayo support le ignore garyo.,daraz.com.np,Home & Kitchen,1.0,customer_service,product damaged support ignore,0
186,Maile order cancel request pathaeko 5 din bhayo tara status change nai bhako chaina.,daraz.com.np,Mobile Accessories,2.0,customer_service,maile order cancel request pathaeko din status change nai bhako chaina,0
187,Support chat ma agent le polite sanga sabai solve garyo thank you.,daraz.com.np,Beauty & Personal Care,5.0,customer_service,support chat agent polite sanga sabai solve thank,0
188,Refund amount kam aayo maile complain gareko tara extra paisa pathauna bhanyo.,daraz.com.np,Sports & Outdoors,4.0,customer_service,refund amount kam maile complain extra paisa pathauna bhanyo,0
189,Maile laptop order gareko tara issue aayo support sanga kura garda nai thik bhayo.,daraz.com.np,Books & Stationery,3.0,customer_service,maile laptop order issue support sanga kura garda nai thik,0
190,Delivery time exceed bhayo maile complain gareko support le compensation diyeko.,daraz.com.np,Health & Wellness,4.0,customer_service,delivery time exceed maile complain support compensation diyeko,0
191,Return pickup ma delay bhayo customer care agent le follow up garyo.,daraz.com.np,Groceries,2.0,customer_service,return pickup delay customer care agent follow,0
192,Customer service ko response dherai slow cha maile 4 patak message pathaeko tara reply aaudaina.,daraz.com.np,Automotive,1.0,customer_service,customer service response dherai slow maile patak message pathaeko reply aaudaina,0
193,Support bad refund delay.,daraz.com.np,Electronics,1.0,customer_service,support bad refund delay,0
194,Maile earphone order gareko tara sound nai chaina refund process ma support help chahiyo.,daraz.com.np,Fashion,2.0,customer_service,maile earphone order sound nai chaina refund process support help chahiyo,0
195,Order cancel bhayeko tara paisa refund nai aayeko chaina support team lai notify gareko.,daraz.com.np,Home & Kitchen,1.0,customer_service,order cancel bhayeko paisa refund nai aayeko chaina support team notify,0
196,Product missing aayo maile support chat ma report gare tara uniharule reship garyo.,daraz.com.np,Mobile Accessories,4.0,customer_service,product missing maile support chat report gare uniharule reship,0
